PORT_NAME;CNTR_CODE3;LONGITUDE;LATITUDE;Continent
FLEETWOOD;GBR;-3,00567627;53,92169189;Europe
FINNART;GBR;-4,833333333;56,11666667;Europe
GREAT YARMOUTH;GBR;1,735473633;52,57110596;Europe
GROVE WHARVES;GBR;-0,717535708;53,6062356;Europe
FLIXBOROUGH;GBR;-0,699264981;53,6169515;Europe
GLOUCESTER;GBR;-2,216666667;51,88333333;Europe
GLASSON DOCK;GBR;-2,8493595;53,9975685;Europe
GAINSBOROUGH;GBR;-0,78281524;53,40131147;Europe
FINGRINGHOE;GBR;0,966666667;51,83333333;Europe
FORTH;GBR;-3,238245;56,0549125;Europe
GREENHITHE;GBR;0,283333333;51,45;Europe
NEWBURGH;GBR;-3,2380635;56,35081;Europe
TRANMERE;GBR;-3,005966096;53,38281272;Europe
TETNEY TERMINAL;GBR;-0,116666453;53,5666665;Europe
TYNEMOUTH;GBR;-1,416263637;55,01737159;Europe
WISBECH;GBR;0,147705078;52,65667725;Europe
WIVENHOE;GBR;0,963420349;51,85446355;Europe
WALLASEA;GBR;0,784912109;51,62390137;Europe
WELLS;GBR;0,8524075;52,9532815;Europe
WEMYSS BAY;GBR;-4,891952;55,8882895;Europe
WARRINGTON;GBR;-2,583333333;53,36666667;Europe
WESTON POINT;GBR;-2,755979542;53,32500778;Europe
HAYLE;GBR;-5,413829;50,186514;Europe
PENZANCE;GBR;-5,533333333;50,11666667;Europe
NEWLYN;GBR;-5,55;50,1;Europe
LOCHALINE;GBR;-5,7784245;56,5373795;Europe
STRANRAER;GBR;-5,025024414;54,90808106;Europe
KILCHOAN;GBR;-6,1037385;56,6980785;Europe
LISMORE;GBR;-5,491866062;56,51173805;Europe
TOBERMORY;GBR;-6,0714465;56,622379;Europe
CRAIGNURE;GBR;-5,7055235;56,4663595;Europe
OBAN;GBR;-5,466666667;56,41666667;Europe
MULL;GBR;-6,067420804;56,62319823;Europe
COLL;GBR;-6,52409779;56,6219782;Europe
GLENSANDA;GBR;-5,534549805;56,56775133;Europe
SHARPNESS;GBR;-2,482727051;51,7175293;Europe
SOUTH SHIELDS;GBR;-1,433333333;55;Europe
STANLOW;GBR;-2,866666667;53,28333333;Europe
PARKESTON QUAY;GBR;1,252767;51,9430725;Europe
PORT SUTTON BRIDGE;GBR;0,198120117;52,76867676;Europe
PORT PENRHYN;GBR;-4,113220215;53,23687744;Europe
PARTINGTON;GBR;-2,417719313;53,42791613;Europe
NORTHWICH;GBR;-2,512447119;53,25843048;Europe
NORTH SHIELDS;GBR;-1,45;55;Europe
NORWICH;GBR;1,316666667;52,63333333;Europe
NEATH;GBR;-3,807312012;51,6652832;Europe
METHIL;GBR;-3,002249689;56,18481091;Europe
RENFREW;GBR;-4,383333333;55,88333333;Europe
SALTBURN;GBR;-0,978564799;54,58301163;Europe
SILLOTH;GBR;-3,399780273;54,86767578;Europe
SEAFORTH;GBR;-3,016666667;53,46666667;Europe
SALT END;GBR;-0,24360226;53,73453431;Europe
SEAHAM;GBR;-1,323791504;54,83929443;Europe
STOCKTON;GBR;-1,30000041;54,5666998;Europe
ROTHESAY;GBR;-5,0607485;55,834354;Europe
SCARBOROUGH;GBR;-0,38614818;54,2848861;Europe
ROTHERHAM;GBR;-1,358467567;53,43076099;Europe
ROWHEDGE;GBR;0,944265;51,854724;Europe
RHYL;GBR;-3,483333333;53,31666667;Europe
ROCHFORD;GBR;0,725891113;51,57769775;Europe
REDCAR;GBR;-1,064943433;54,61445618;Europe
GREENWICH;GBR;2,51457E-07;51,48333357;Europe
HAMBLE;GBR;-1,3;50,85;Europe
HOLE HAVEN;GBR;0,549215142;51,51753427;Europe
UNKNOWN_2494;GBR;0,7925405;51,6298125;Europe
SOUTH BANK;GBR;-1,188245815;54,58211042;Europe
AMBLE;GBR;-1,596014551;55,33075064;Europe
AYR;GBR;-4,64215845;55,4687125;Europe
BATTLESBRIDGE;GBR;0,5703965;51,6225535;Europe
BECKINGHAM;GBR;-0,8281245;53,396483;Europe
BRIGHTLINGSEA;GBR;1,028673882;51,80628307;Europe
BEAUMARIS;GBR;-4,097103;53,2640845;Europe
BOWLING;GBR;-4,478795;55,9338745;Europe
BURTON-UPON-STATHER;GBR;-0,680855;53,6493655;Europe
BERWICK-ON-TWEED;GBR;-2,000517653;55,77997901;Europe
UNKNOWN_2493;GBR;1,666666667;52,31666667;Europe
GIRVAN;GBR;-4,857745899;55,2479068;Europe
UNKNOWN_2495;GBR;-3,034887595;53,20244843;Europe
PEMBROKE;GBR;-4,918052197;51,67274857;Europe
BARTON ON HUMBER;GBR;-0,433333333;53,68333333;Europe
MALDON;GBR;0,683333333;51,73333333;Europe
BURNHAM-ON-CROUCH;GBR;0,816842794;51,62666321;Europe
UNKNOWN_2492;GBR;-1,066666667;53,78333333;Europe
UNKNOWN_2491;GBR;-0,65;53,58333333;Europe
BOSTON;GBR;-0,016666667;52,96666667;Europe
COLCHESTER;GBR;0,916666667;51,9;Europe
WHITBY;GBR;-0,614152892;54,4904705;Europe
POOLE HARBOUR;GBR;-1,986513545;50,71444444;Europe
PORTSMOUTH CONTINENTAL FERRY PORT;GBR;-1,1;50,8075;Europe
THAMESPORT;GBR;0,685806832;51,43472222;Europe
GLASGOW HARBOUR;GBR;-4,303180212;55,86305556;Europe
GREENOCK OCEAN TERMINAL;GBR;-4,756713781;55,95472222;Europe
HUMBER SEA TERMINAL;GBR;-0,234040047;53,66638889;Europe
PORT OF TEESPORT;GBR;-1,157067138;54,60805556;Europe
NEWHAVEN HARBOUR;GBR;0,053003534;50,78694444;Europe
PORT OF NEWCASTLE UPON TYNE;GBR;-1,590930506;54,965;Europe
GOSPORT MARINA;GBR;-1,116666667;50,795;Europe
UNKNOWN_2497;GBR;-5,101787574;55,56435644;Europe
UNKNOWN_2496;GBR;-4,695006797;54,22462423;Europe
ABERDEEN HARBOUR;GBR;-2,074617197;57,14222222;Europe
PORT OF WARRENPOINT;GBR;-6,255123675;54,0975;Europe
UNKNOWN_2498;GBR;-5,46;56,41;Europe
KILROOT POWER STATION JETTY;GBR;-5,765380859;54,72027588;Europe
NEW HOLLAND;GBR;-0,359652;53,700417;Europe
SANDWICH;GBR;1,339451;51,272013;Europe
SHEERNESS;GBR;0,746984549;51,44585412;Europe
TORQUAY;GBR;-3,542610517;50,45869292;Europe
TRURO;GBR;-5,037949158;50,25180786;Europe
PORTHOUSTOCK ENGLAND;GBR;-5,0667685;50,05593;Europe
DARTMOUTH;GBR;-3,57628692;50,34510743;Europe
FOWEY;GBR;-4,643734;50,3306445;Europe
GILLINGHAM;GBR;0,563454657;51,39579007;Europe
HALLING;GBR;0,45;51,36666667;Europe
WATCHET;GBR;-3,327873;51,1783155;Europe
WHITSTABLE;GBR;1,03348007;51,36534108;Europe
UNKNOWN_2488;GBR;-4,150645;51,067476;Europe
YARMOUTH;GBR;-1,5150945;50,702777;Europe
OTTERHAM QUAY;GBR;0,633499272;51,38235728;Europe
UNKNOWN_2489;GBR;-5,067514051;50,04152801;Europe
RIDHAM DOCK;GBR;0,767341934;51,38360378;Europe
ERITH;GBR;0,181713388;51,48171095;Europe
ROCHESTER;GBR;0,483101378;51,38433196;Europe
PADSTOW;GBR;-4,941316;50,538727;Europe
LITTLEHAMPTON;GBR;-0,533296568;50,80297017;Europe
KINGSNORTH;GBR;0,601329;51,420363;Europe
ISLE OF GRAIN;GBR;0,7144975;51,4549865;Europe
GRAVESEND;GBR;0,382240932;51,44352835;Europe
OAKHAMNESS;GBR;0,659947088;51,41806731;Europe
FAWLEY;GBR;-1,327007871;50,85466153;Europe
NEWHAVEN;GBR;0,061386944;50,78604703;Europe
CORYTON;GBR;0,5228075;51,511817;Europe
CANVEY ISLAND;GBR;0,576837889;51,50898057;Europe
DAGENHAM;GBR;0,15;51,51666667;Europe
CHICHESTER;GBR;-0,773350656;50,83001709;Europe
COWES;GBR;-1,300266729;50,76623718;Europe
CLIFFE;GBR;0,466666667;51,46666667;Europe
BRIDGWATER;GBR;-3,009093523;51,11982346;Europe
UNKNOWN_2486;GBR;-4,066666667;51,08333333;Europe
DEPTFORD;GBR;-0,033333513;51,48333357;Europe
BARKING;GBR;0,1;51,51666667;Europe
NORTHFLEET;GBR;0,333333118;51,43333418;Europe
LONDON MEDWAY;GBR;0,548488694;51,3786897;Europe
LEIGH-ON-SEA;GBR;0,666666667;51,55;Europe
LONDON;GBR;-0,083333333;51,5;Europe
ITCHENOR;GBR;-0,865355285;50,80624084;Europe
BIDEFORD;GBR;-4,2;51,01666667;Europe
DARTFORD;GBR;0,248468025;51,46532986;Europe
SHELL HAVEN;GBR;0,534075866;51,5166156;Europe
APPLEDORE;GBR;-4,1996765;51,0516675;Europe
RAINHAM;GBR;0,183333764;51,50000015;Europe
QUEENBOROUGH;GBR;0,7323022;51,4164562;Europe
UNKNOWN_2487;GBR;-5,1;50,16666667;Europe
POOLE;GBR;-1,983333333;50,71666667;Europe
RYE;GBR;0,766666667;50,95;Europe
PURFLEET;GBR;0,233333333;51,48333333;Europe
TOPSHAM;GBR;-3,466666667;50,68333333;Europe
SILVERTOWN;GBR;0,033333333;51,5;Europe
SUTTON HARBOUR;GBR;-4,12865805;50,36677565;Europe
STROOD;GBR;0,5;51,4;Europe
SOUTHEND;GBR;0,716666667;51,53333333;Europe
TEIGNMOUTH;GBR;-3,5;50,55;Europe
FOSDYKE;GBR;0,033333333;52,86666667;Europe
PORT GLASGOW;GBR;-4,683333333;55,93333333;Europe
ARRAN;GBR;-5,15007656;55,57828525;Europe
CALDAIRE TERMINAL;GBR;-0,936905582;53,68283823;Europe
BELLPORT;GBR;-2,966666667;51,56666667;Europe
UNKNOWN_2490;GBR;-4,471345122;54,14567151;Europe
BILLINGHAM;GBR;-1,266666667;54,58333333;Europe
BARROW-ON-HUMBER;GBR;-0,391612811;53,69611206;Europe
BROMBOROUGH;GBR;-2,983333333;53,35;Europe
BRITON FERRY;GBR;-3,816666667;51,63333333;Europe
LOCH KATRINE;GBR;-4,575900225;56,25784095;Europe
DUTCH RIVER WHARF;GBR;-0,935460433;53,68129716;Europe
RIVER OUSE;GBR;-0,850705677;53,73251917;Europe
KINGS FERRY;GBR;-0,699311545;53,64965658;Europe
TRENT RIVER;GBR;-0,689537014;53,65782674;Europe
BALTIC WHARF;GBR;0,783333333;51,63333333;Europe
NEWRY;GBR;-6,3437;54,168934;Europe
LOCH EWE;GBR;-5,596;57,843034;Europe
VLORES;ALB;19,5;40,466667;Europe
SHENGJIN;ALB;19,6;41,816667;Europe
PORT OF SARANDE;ALB;20,00353357;39,87194444;Europe
VLORE;ALB;19,48791504;40,4387207;Europe
DINGLE;GBR;-2,4797;53,384134;Europe
DOUGLAS;GBR;-4,4806;54,158034;Europe
LAMLASH;GBR;-5,07;55,532134;Europe
ECCLES;GBR;-2,3581;53,444234;Europe
NORTH BERWICK;GBR;-2,7172;56,060334;Europe
OLD KILPATRICK;GBR;-4,4505;55,914134;Europe
DEAL;GBR;1,3979;51,208934;Europe
REDCLIFF BAY;GBR;-2,8161;51,478134;Europe
NORTH WOOLWICH;GBR;0,0559;51,499834;Europe
PORTSLADE;GBR;-0,2618;50,836934;Europe
PURI;IND;85,8261;19,79183387;Asia
UNKNOWN_2438;NLD;3,6;51,45;Europe
BROUWERSHAVEN HARBOUR;NLD;3,90795053;51,72944444;Europe
PORT OF ZIERIKZEE;NLD;3,906713781;51,64222222;Europe
PORTS OF DELFZIJL;NLD;6,955477032;53,32055556;Europe
CARRINGTON;GBR;-2,3409;53,468034;Europe
UIG (ISLE OF SKYE);GBR;-6,3594695;57,5805235;Europe
BARRY;GBR;-3,25970459;51,39489746;Europe
UNKNOWN_2460;GBR;-5,101787574;55,56435644;Europe
UNKNOWN_2459;GBR;-4,695006797;54,22462423;Europe
UNKNOWN_2458;GBR;-4,471345122;54,14567151;Europe
PORT SUNLIGHT;GBR;-2,9786;53,349334;Europe
PORTREE (ISLE OF SKYE);GBR;-6,183333333;57,41666667;Europe
PORT DINORWIC;GBR;-4,2206;53,184334;Europe
RAMSEY;GBR;-4,3504;54,310734;Europe
BARTON;GBR;-2,3577;53,477334;Europe
POINT OF AYRE;GBR;-4,3672;54,418934;Europe
UNKNOWN_2440;GBR;-5,916666667;54,6;Europe
PORTMADOC;GBR;-4,1303;52,930134;Europe
COCKENZIE;GBR;-2,952;55,975234;Europe
PALNACKIE;GBR;-3,831;54,876134;Europe
WIGTOWN;GBR;-4,4345;54,864034;Europe
DUMFRIES;GBR;-3,6101;55,063434;Europe
GATESHEAD;GBR;-1,5774;54,965134;Europe
UNKNOWN_2441;GBR;-6,1992245;56,067719;Europe
UNKNOWN_2457;GBR;-1,6;59,53333333;Europe
UNKNOWN_2456;GBR;-5,89449147;57,0641674;Europe
UNKNOWN_2450;GBR;-2,041236466;60,13650478;Europe
UNKNOWN_2449;GBR;-1,666666667;60,33333333;Europe
UNKNOWN_2448;GBR;-0,933333333;60,61666667;Europe
UNKNOWN_2447;GBR;-1,3352225;60,1045035;Europe
UNKNOWN_2446;GBR;-1,004145;60,669656;Europe
UNKNOWN_2444;GBR;-0,866392;60,758449;Europe
UNKNOWN_2443;GBR;-0,7545225;60,4247695;Europe
UNKNOWN_2442;GBR;-0,969639;60,6882345;Europe
UNKNOWN_2445;GBR;-1,010814;60,7036635;Europe
UNKNOWN_2451;GBR;-1,116256712;60,15211557;Europe
UNKNOWN_2452;GBR;-0,916666667;60,61666667;Europe
UNKNOWN_2455;GBR;-0,9223825;60,690345;Europe
UNKNOWN_2454;GBR;-1,1595665;60,505829;Europe
UNKNOWN_2453;GBR;-1,018078;60,334234;Europe
ANTIKYRA (ANTIKIRA);GRC;22,6324865;38,378769;Europe
CHALKIDA (XALKIDA);GRC;23,5889672;38,44875906;Europe
DREPANO RIOU (DREPANO RIOI);GRC;21,851429;38,321293;Europe
ELEUSIS;GRC;23,53967219;38,03729472;Europe
ARGOSTOLI (ARGOSTOLI);GRC;20,48616537;38,16780134;Europe
ELAFONISSOS LAKONIAS (ELAFONISOS LAKONIAS);GRC;22,9761105;36,5064315;Europe
FISKARDO KEFALLINIAS (FISKARDO KEFALLINIAS);GRC;20,573097;38,4648895;Europe
FOLEGANDROS KYKLADES (FOLEGANDROS KIKLADON);GRC;24,917465;36,6263885;Europe
GALATAS TRIZINIAS (GALATAS TROIZINIAS);GRC;23,441496;37,4973985;Europe
GAVRIO (GAIRIO);GRC;24,7370245;37,8880575;Europe
GLOSSA SKOPELOU (GLOSSA SKOPELOI);GRC;23,6179525;39,1754725;Europe
IDHRA (HYDRA);GRC;23,463375;37,345474;Europe
IGOUMENITSA (IGOIMENITSA);GRC;20,26678636;39,50099502;Europe
IOS ('IOS);GRC;25,2799055;36,7255175;Europe
ITEA;GRC;22,4262275;38,43314;Europe
THIRA;GRC;25,4359645;36,4199295;Europe
KAPSALION;GRC;23,0053255;36,1443025;Europe
VATHI;GRC;20,73333333;38,36666667;Europe
ASPRA SPITIA;GRC;22,63333333;38,36666667;Europe
THISVI;GRC;22,95;38,25;Europe
TINOS (TINOS);GRC;25,1724875;37,5387915;Europe
SPETSES (SPETSES);GRC;23,153311;37,2648545;Europe
ARKITSA FTHIOTIDAS (ARKITSA FTHIOTIDAS);GRC;23,0329495;38,745323;Europe
SAMOS;GRC;20,6415025;38,2492905;Europe
SIKINOS KYKLADES (SIKINOS KIKLADON);GRC;25,117531;36,6943055;Europe
SCHINOUSSA KYKLADES (SXOINOISA KIKLADON);GRC;25,5188215;36,8701515;Europe
SERIPHOS (SERIFOS);GRC;24,507246;37,155178;Europe
PREVEZA (PREBEZA);GRC;20,75594413;38,95094882;Europe
POLITIKA (POLITIKA);GRC;23,547888;38,593323;Europe
PSAHNA (PSAXNA EIBOIAS);GRC;23,63543574;38,58263003;Europe
SKYROS (SKIROS);GRC;24,5712815;38,9183235;Europe
ASPROPYRGOS (ASPROPIRGOS);GRC;23,58496115;38,04081781;Europe
AGIA PELAGIA (AGIA PELAGIA);GRC;22,977356;36,326195;Europe
ANTIRIO (ANTIRIO);GRC;21,763687;38,33128;Europe
MEGANISSI (MEGANISI);GRC;20,7575762;38,6344032;Europe
MENIDI ETOLOKARNANIAS (MENIDI AITOLOAKARNANIAS);GRC;21,37005323;38,32086665;Europe
MESSOLOGI (MESOLOGGI);GRC;21,43230191;38,36708392;Europe
KARYSTOS (KARISTOS);GRC;24,42056084;38,01757431;Europe
KIMOLOS (KIMOLOS);GRC;24,58333333;36,8;Europe
KALAMATA (KALAMATA);GRC;22,13518459;37,02234769;Europe
MEGARA;GRC;23,35;37,98333333;Europe
KASTELLI KISSAMOU (KASTELLI KISSAMOI);GRC;23,63333317;35,483334;Europe
BASSILIKI LEYKADOS (BASILIKI LEIKADAS);GRC;20,65;38,63333333;Europe
THIRASIA (THIRASIA);GRC;25,34789944;36,43390117;Europe
STYLIS;GRC;22,64598202;38,92005814;Europe
SKOPELOS;GRC;23,75;39,11666667;Europe
SIFNOS (SIFNOS);GRC;24,71666667;36,96666667;Europe
RIO (RIO);GRC;21,78098488;38,30120087;Europe
KIATO (KIATO);GRC;22,74937348;38,01539981;Europe
LEVKAS;GRC;20,7;38,83333333;Europe
MILOS (MILOS);GRC;24,44523634;36,72473315;Europe
NAFPLIO (NAIPLIO);GRC;22,8;37,56666667;Europe
ANDROS (ANDROS);GRC;24,9333;37,8383825;Europe
AMFILOCHIA (AMFILOXIA);GRC;21,1640455;38,8600195;Europe
ALONISSOS (ALONISSOS);GRC;23,84568;39,1503905;Europe
AGIOS KONSTANTINOS (AGIOS KONSTANTINOS);GRC;22,8564605;38,755039;Europe
AGIOKAMPOS LARISSAS (AGIOKAMPOS LARISAS);GRC;22,8763845;39,693783;Europe
AGISTRI AIGINAS (AGKISTRI AIGINAS);GRC;23,346403;37,710842;Europe
MYRINA (MIRINA);GRC;25,06411934;39,87443161;Europe
UNKNOWN_2586;GRC;22,9833315;38,253483;Europe
POROS KEFALLINIAS (POROS KEFALLINIAS);GRC;20,7871932;38,1477932;Europe
PISSAETOS  ITHAKIS (PISAETOS ITHAKIS);GRC;20,68666667;38,35;Europe
PORTO HELI (PORTO XELI);GRC;23,13333303;37,33333168;Europe
PAXI (PAXOI);GRC;23,38220407;37,97255848;Europe
PAROS (PAROS);GRC;25,15;37,08333333;Europe
OROPOS (OROPOS);GRC;23,79999927;38,31666588;Europe
PLATYGIALI ETOLOAKARNANIAS (PLATIGIALI AITOLOAKARNANIAS);GRC;21,13333333;38,48333333;Europe
RAFINA (RAFINA);GRC;24,01666667;38,01666667;Europe
UNKNOWN_2587;GRC;23,537323;37,7463075;Europe
NAXOS;GRC;25,37235063;37,10106402;Europe
AGIA MARINA AIGINAS (AGIA MARINA AIGINAS);GRC;23,53808594;37,74407959;Europe
SOUVALA  AIGINAS (SOIBALA AIGINAS);GRC;23,48791504;37,77307129;Europe
SHINARI ZAKYNTOU (SXINARI ZAKINTHOI);GRC;20,70648193;37,9083252;Europe
DOMBRAINA BOIOTIAS (DOMBRAINA BOIOTIAS);GRC;23,05169678;38,19207764;Europe
ARAXOS ('ARAXOS);GRC;21,38427734;38,21447754;Europe
AGIOS NIKOLAOS FOKIDAS (AGIOS NIKOLAOS FOKIDAS);GRC;22,16070557;38,34613037;Europe
UNKNOWN_2600;GRC;22,88818495;39,16952859;Europe
UNKNOWN_2601;GRC;22,7659075;37,4139825;Europe
UNKNOWN_2602;GRC;23,1632845;37,295372;Europe
UNKNOWN_2603;GRC;23,2891345;35,8820255;Europe
UNKNOWN_2604;GRC;20,663637;38,4598045;Europe
UNKNOWN_2605;GRC;22,86016581;37,51996396;Europe
UNKNOWN_2606;GRC;20,589863;38,1081315;Europe
PORT OF ALEXANDROUPOLIS;GRC;25,88916372;40,84138889;Europe
KAVALA CENTRAL PORT AUTHORITY;GRC;24,40194346;40,93138889;Europe
PORT OF DAFNI;GRC;24,21984688;40,21388889;Europe
LEFKAS MARINA;GRC;20,70812721;38,83027778;Europe
LARYMNA HARBOR;GRC;23,28792697;38,56583333;Europe
KALAMATA MARINA;GRC;22,10353357;37,02388889;Europe
CORINTH CANAL;GRC;22,98421673;37,93333333;Europe
UNKNOWN_2607;GRC;26,56;39,1;Europe
UNKNOWN_2599;GRC;19,40232451;39,84150231;Europe
PORT OF KALYMNOS;GRC;26,98580683;36,94916667;Europe
PORT OF CHIOS;GRC;26,13775029;38,37722222;Europe
PORT OF IERAPETRA;GRC;25,73616019;35,00527778;Europe
UNKNOWN_2598;GRC;19,5197545;39,7800675;Europe
UNKNOWN_2597;GRC;24,801708;34,9283445;Europe
GAVDOS CHANEA (GAIDOS XANIA);GRC;24,06311035;34,86511231;Europe
ALIVERIO (ALIBERIO);GRC;24,03403903;38,40401277;Europe
LARYMNA (LARIMNA);GRC;23,2836895;38,5650025;Europe
LINOPERAMATA HERAKLIOU (LINOPERAMATA IRAKLEIOI);GRC;25,039131;35,346237;Europe
LEFKIMI (LEIKIMI KERKIRAS);GRC;20,0706425;39,4244615;Europe
LEFKADI (LEIKANTI );GRC;23,6797021;38,41268135;Europe
KYTHNOS (KITHNOS);GRC;24,4299525;37,414356;Europe
MOUDROS (MOIDROS LIMNOI);GRC;25,2688045;39,8745615;Europe
REVITHOUSSA;GRC;23,4030458;37,95966786;Europe
LEONIDIO (LEONIDIO);GRC;22,89506791;37,15120531;Europe
KOUFONISSI KYKLADES (KOIFONISI KIKLADON);GRC;25,59711476;36,91779315;Europe
MONEMVASIA;GRC;23,055956;36,6884995;Europe
PYLOS (PILOS);GRC;21,6973095;36,90971;Europe
DELOS;GRC;25,26766435;37,40311117;Europe
ARGOSTOLION;GRC;20,48122616;38,18878502;Europe
NIDRI (NIDRI);GRC;20,73916602;38,69692024;Europe
CORINTH;GRC;22,93350597;37,94477992;Europe
METHANA (METHANA);GRC;23,3904915;37,5850525;Europe
NEAPOLI LAKONIAS (NEAPOLI LAKONIAS);GRC;23,0623915;36,5120355;Europe
UNKNOWN_2596;GRC;26,85243844;37,15768316;Europe
UNKNOWN_2595;GRC;27,0890057;37,2896536;Europe
UNKNOWN_2594;GRC;26,4783785;37,5790865;Europe
UNKNOWN_2593;GRC;27,13155117;36,93235423;Europe
UNKNOWN_2592;GRC;26,36758204;38,97363125;Europe
UNKNOWN_2591;GRC;28,0895175;36,094433;Europe
MARMARI (MARMARI);GRC;24,322832;38,0479775;Europe
UNKNOWN_2590;GRC;27,14357336;36,78120854;Europe
UNKNOWN_2588;GRC;26,736331;37,382164;Europe
AGATHONISSI DODEKANISSOU (AGATHONISI DODEKANISON);GRC;26,96710205;37,47369385;Europe
PRINOS KAVALAS (PRINOS KABALAS);GRC;24,5769043;40,75909424;Europe
EREIKOUSES (EREIKOISES);GRC;19,57830811;39,87890625;Europe
PALAIA PSARA (PSARA);GRC;25,562641;38,5412405;Europe
NEA STYRA (NEA STIRA);GRC;24,2102815;38,1789055;Europe
UNKNOWN_2589;GRC;28,06927175;36,11231534;Europe
MIKROLIMANO MARINA;GRC;23,6565371;37,93722222;Europe
POROS TRIZINIAS (POROS TROIZINIAS);GRC;23,45054443;37,5000045;Europe
STAVROS CHALKIDIKIS (STAIROS XALKIDIKIS);GRC;23,695923;40,665035;Europe
TRYPITI CHALKIDIKIS (TRIPITI XALKIDIKIS);GRC;23,921282;40,366493;Europe
THASOS;GRC;24,703373;40,773899;Europe
YERAKINI;GRC;23,44509007;40,28047058;Europe
UNKNOWN_2579;GRC;24,623678;40,724598;Europe
KERAMOTI;GRC;24,7066155;40,856697;Europe
KAVALA (KABALA);GRC;24,41344724;40,92973831;Europe
NEA KARVALI;GRC;24,510908;40,9621735;Europe
NEA MOUDANIA (NEA MOIDANIA XALKIDIKIS);GRC;23,28303165;40,24911005;Europe
OURANOUPOLI CHALKIDIKIS (OIRANOPOLI XALKIDIKIS);GRC;23,9827005;40,326187;Europe
AGIOS NIKOLAOS CRETA (AGIOS NIKOLAOS KRITIS);GRC;25,71242357;35,18475614;Europe
SITIA;GRC;26,10767433;35,21255537;Europe
UNKNOWN_2580;GRC;26,9666667;37,46666697;Europe
AIGIALI AMORGOU (AIGIALI AMORGOI);GRC;25,9692902;36,8973237;Europe
AGIOS KYRIKOS (AGIOS KIRIKOS);GRC;26,23333333;37,58333333;Europe
KARPATHOS (KARPATHOS);GRC;27,2297672;35,5089247;Europe
MYTILENE;GRC;26,55267444;39,10562978;Europe
LEROS (LEROS);GRC;26,7667717;37,1979142;Europe
LIPSI DODEKANISSOU (LEIPSOI DODEKANISON);GRC;26,76666667;37,28333333;Europe
KASSOS (KASSOS);GRC;26,98333333;35,41666667;Europe
KALIMNOS ISLAND;GRC;26,98069;36,95237351;Europe
TILOS DODEKANISSOU (TILOS DODEKANISOI);GRC;27,36666667;36,41666667;Europe
SAMOTHRAKI (SAMOTHRAKI);GRC;25,5248145;40,4748995;Europe
SIGRI LESVOU (SIGRI LESBOY);GRC;25,86666667;39,2;Europe
MEGISTI KASTELORIZOU (MEGISTI KASTELORIZOI);GRC;29,58333333;36,13333333;Europe
KARLOVASSI (KARLOBASI);GRC;26,7;37,78333333;Europe
CHIOS (XIOS);GRC;26,13333333;38,36666667;Europe
FOURNI SAMOU (FOIRNOI SAMOI);GRC;26,4960672;37,5035957;Europe
DONOUSSA KYKLADES (DONOISSA KIKLADON);GRC;25,81666757;37,11666501;Europe
PYTHAGORIO (PYTHAGOREIO );GRC;26,95;37,7;Europe
STRATONI;GRC;23,8479409;40,5272869;Europe
PORTO LAGOS (PORTO LAGOS);GRC;25,13333333;41;Europe
SKOPELOS (SKOPELOS);GRC;23,72949219;39,12451172;Europe
UNKNOWN_2576;GRC;20,663637;38,4598045;Europe
MOLYVOS LESVOU (MOLYBOS LESBOY);GRC;26,16678747;39,36899102;Europe
SAMI (SAMI);GRC;20,644104;38,25207519;Europe
ELEFTHERES (ELEITHERES);GRC;24,31632216;40,85089727;Europe
DAFNI AGIOU OROUS (DAFNI AGIOI OROIS);GRC;24,2209547;40,21923995;Europe
AMOLIANI (AMOLIANI);GRC;23,91666667;40,33333333;Europe
UNKNOWN_2578;GRC;19,57972718;39,87949568;Europe
UNKNOWN_2577;GRC;22,86016581;37,51996395;Europe
STYLIDA (STILIDA);GRC;22,61608887;38,91027832;Europe
NISSYROS (NISSIROS);GRC;27,16666667;36,58333333;Europe
PATMOS;GRC;26,5253732;37,2942927;Europe
ACHLADI;GRC;22,81116503;38,91152167;Europe
AEGINA (AIGINA);GRC;23,43170166;37,74597168;Europe
AIGIO;GRC;22,10000044;38,25000025;Europe
AGIA MARINA FTHIOTIDAS (AGIA MARINA FTHIOTIDAS);GRC;22,5976567;38,9031587;Europe
AGIOS EYSTRATIOS LESVOU (AGIOS EISTRATIOS LESBOI);GRC;25;39,51666667;Europe
AGIO THEODOROI;GRC;23,11645844;37,91755349;Europe
ALMYROS (AMALIAPOLI) VOLOU (ALMIROS BOLOI);GRC;22,76142883;39,1851387;Europe
ANTIPAROS (ANTIPAROS);GRC;25,04999953;36,99999965;Europe
AGRIA VOLOU (AGRIA BOLOI);GRC;23,01271057;39,34058762;Europe
ASTAKOS (ASTAKOS);GRC;21,1;38,53333333;Europe
DIAKOFTI KYTHIRON (DIAKOFTI KYTHIRON);GRC;22,99999992;36,24999952;Europe
EDIPSOS (AIDIPSOS);GRC;23,04999898;38,88333501;Europe
ERETRIA EVOIAS (ERETREIA EIBOIAS);GRC;23,8;38,4;Europe
ERMIONI;GRC;23,2610067;37,3849602;Europe
FANEROMENI SALAMINAS (FANEROMENI SALAMINAS);GRC;23,42505396;37,98471865;Europe
FRIKES ITHAKIS (FRIKES ITHAKIS);GRC;20,68333333;38,45;Europe
GLYFA FTHIOTIDAS (GLIFA FTHIOTIDAS);GRC;22,96666667;38,9;Europe
